driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
3,87,0 days 00:01:34.035000,0,,29.637,0,30.178,0,34.22,0,178.1,0 days 02:17:17.629000,13:17:35.111,0 days 00:00:29.637000,0 days 00:00:30.178000,0 days 00:00:34.220000,308.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,94035.0,94.035,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8237629,3.0,3.0,581.0,0.581,14.356,0.581,14.356,8237.629
1,88,0 days 00:01:33.318000,0,,29.487,0,29.752,0,34.079,0,179.5,0 days 02:18:36.591000,13:18:54.073,0 days 00:00:29.487000,0 days 00:00:29.752000,0 days 00:00:34.079000,303.4,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93318.0,93.318,Gibson,1,André NEGRÃO Stint #1,2,Alpine Elf Matmut #36 Stint #2,8316591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8316.591
1,88,0 days 00:01:32.959000,0,,28.877,0,29.997,0,34.085,0,180.2,0 days 02:18:50.007000,13:19:07.489,0 days 00:00:28.877000,0 days 00:00:29.997000,0 days 00:00:34.085000,309.5,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92959.0,92.959,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8330007,2.0,2.0,13416.0,13.416,13.416,13.416,13.416,8330.007
3,88,0 days 00:01:33.024000,0,,28.881,0,29.757,0,34.386,0,180.1,0 days 02:18:50.653000,13:19:08.135,0 days 00:00:28.881000,0 days 00:00:29.757000,0 days 00:00:34.386000,307.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,93024.0,93.024,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8330653,3.0,3.0,646.0,0.646,14.062,0.646,14.062,8330.653
1,89,0 days 00:01:31.938000,0,,28.79,0,29.72,0,33.428,0,182.2,0 days 02:20:08.529000,13:20:26.011,0 days 00:00:28.790000,0 days 00:00:29.720000,0 days 00:00:33.428000,314.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,91938.0,91.938,Gibson,1,André NEGRÃO Stint #1,2,Alpine Elf Matmut #36 Stint #2,8408529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8408.529
1,89,0 days 00:01:33.507000,0,,29.557,0,29.692,0,34.258,0,179.1,0 days 02:20:23.514000,13:20:40.996,0 days 00:00:29.557000,0 days 00:00:29.692000,0 days 00:00:34.258000,310.3,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,93507.0,93.507,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8423514,2.0,2.0,14985.0,14.985,14.985,14.985,14.985,8423.514
3,89,0 days 00:01:33.837000,0,,29.206,0,30.601,0,34.03,0,178.5,0 days 02:20:24.490000,13:20:41.972,0 days 00:00:29.206000,0 days 00:00:30.601000,0 days 00:00:34.030000,307.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,93837.0,93.837,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8424490,3.0,3.0,976.0,0.976,15.961,0.976,15.961,8424.49
1,90,0 days 00:01:38.564000,0,B,28.975,0,30.324,0,39.265,0,169.9,0 days 02:21:47.093000,13:22:04.575,0 days 00:00:28.975000,0 days 00:00:30.324000,0 days 00:00:39.265000,314.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,98564.0,98.564,Gibson,1,André NEGRÃO Stint #1,2,Alpine Elf Matmut #36 Stint #2,8507093,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8507.093
1,90,0 days 00:01:32.221000,0,,28.828,0,29.319,0,34.074,0,181.6,0 days 02:21:55.735000,13:22:13.217,0 days 00:00:28.828000,0 days 00:00:29.319000,0 days 00:00:34.074000,306.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92221.0,92.221,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8515735,2.0,2.0,8642.0,8.642,8.642,8.642,8.642,8515.735
3,90,0 days 00:01:32.366000,0,,28.812,0,29.393,0,34.161,0,181.4,0 days 02:21:56.856000,13:22:14.338,0 days 00:00:28.812000,0 days 00:00:29.393000,0 days 00:00:34.161000,312.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92366.0,92.366,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8516856,3.0,3.0,1121.0,1.121,9.763,1.121,9.763,8516.856
1,91,0 days 00:01:32.417000,0,,28.816,0,29.505,0,34.096,0,181.3,0 days 02:23:28.152000,13:23:45.634,0 days 00:00:28.816000,0 days 00:00:29.505000,0 days 00:00:34.096000,308.6,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92417.0,92.417,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8608152,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8608.152
3,91,0 days 00:01:34.458000,0,,29.644,0,29.915,0,34.899,0,177.3,0 days 02:23:31.314000,13:23:48.796,0 days 00:00:29.644000,0 days 00:00:29.915000,0 days 00:00:34.899000,305.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,94458.0,94.458,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8611314,2.0,2.0,3162.0,3.162,3.162,3.162,3.162,8611.314
1,91,0 days 00:02:31.819000,0,,88.425,0,29.777,0,33.617,0,110.3,0 days 02:24:18.912000,13:24:36.394,0 days 00:01:28.425000,0 days 00:00:29.777000,0 days 00:00:33.617000,,André NEGRÃO,0:01:03.387,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,151819.0,151.819,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,8658912,3.0,3.0,47598.0,47.598,50.76,47.598,50.76,8658.912
1,92,0 days 00:01:32.852000,0,,28.735,0,29.408,0,34.709,0,180.4,0 days 02:25:01.004000,13:25:18.486,0 days 00:00:28.735000,0 days 00:00:29.408000,0 days 00:00:34.709000,307.7,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92852.0,92.852,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8701004,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8701.004
3,92,0 days 00:01:32.345000,0,,28.753,0,29.482,0,34.11,0,181.4,0 days 02:25:03.659000,13:25:21.141,0 days 00:00:28.753000,0 days 00:00:29.482000,0 days 00:00:34.110000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92345.0,92.345,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8703659,2.0,2.0,2655.0,2.655,2.655,2.655,2.655,8703.659
1,92,0 days 00:01:33.301000,0,,28.901,0,30.632,0,33.768,0,179.5,0 days 02:25:52.213000,13:26:09.695,0 days 00:00:28.901000,0 days 00:00:30.632000,0 days 00:00:33.768000,313.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93301.0,93.301,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,8752213,3.0,3.0,48554.0,48.554,51.209,48.554,51.209,8752.213
1,93,0 days 00:01:32.947000,0,,28.823,0,29.682,0,34.442,0,180.2,0 days 02:26:33.951000,13:26:51.433,0 days 00:00:28.823000,0 days 00:00:29.682000,0 days 00:00:34.442000,308.6,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92947.0,92.947,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8793951,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8793.951
3,93,0 days 00:01:33.011000,0,,29.009,0,29.786,0,34.216,0,180.1,0 days 02:26:36.670000,13:26:54.152,0 days 00:00:29.009000,0 days 00:00:29.786000,0 days 00:00:34.216000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,93011.0,93.011,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8796670,2.0,2.0,2719.0,2.719,2.719,2.719,2.719,8796.67
1,93,0 days 00:01:33.146000,0,,29.0,0,29.629,0,34.517,0,179.8,0 days 02:27:25.359000,13:27:42.841,0 days 00:00:29,0 days 00:00:29.629000,0 days 00:00:34.517000,310.3,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93146.0,93.146,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,8845359,3.0,3.0,48689.0,48.689,51.408,48.689,51.408,8845.359
1,94,0 days 00:01:35.413000,0,,29.253,0,32.102,0,34.058,0,175.6,0 days 02:28:09.364000,13:28:26.846,0 days 00:00:29.253000,0 days 00:00:32.102000,0 days 00:00:34.058000,308.6,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,95413.0,95.413,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8889364,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8889.364
3,94,0 days 00:01:34.083000,0,,29.65,0,30.183,0,34.25,0,178.0,0 days 02:28:10.753000,13:28:28.235,0 days 00:00:29.650000,0 days 00:00:30.183000,0 days 00:00:34.250000,306.8,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,94083.0,94.083,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8890753,2.0,2.0,1389.0,1.389,1.389,1.389,1.389,8890.753
1,94,0 days 00:01:32.345000,0,,28.89,0,29.678,0,33.777,0,181.4,0 days 02:28:57.704000,13:29:15.186,0 days 00:00:28.890000,0 days 00:00:29.678000,0 days 00:00:33.777000,306.8,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92345.0,92.345,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,8937704,3.0,3.0,46951.0,46.951,48.34,46.951,48.34,8937.704
1,95,0 days 00:01:33.161000,0,,29.59,0,29.324,0,34.247,0,179.8,0 days 02:29:42.525000,13:30:00.007,0 days 00:00:29.590000,0 days 00:00:29.324000,0 days 00:00:34.247000,309.5,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,93161.0,93.161,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,8982525,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8982.525
3,95,0 days 00:01:32.738000,0,,28.792,0,29.479,0,34.467,0,180.6,0 days 02:29:43.491000,13:30:00.973,0 days 00:00:28.792000,0 days 00:00:29.479000,0 days 00:00:34.467000,311.2,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92738.0,92.738,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,8983491,2.0,2.0,966.0,0.966,0.966,0.966,0.966,8983.491
1,95,0 days 00:01:33.322000,0,,29.001,0,29.861,0,34.46,0,179.5,0 days 02:30:31.026000,13:30:48.508,0 days 00:00:29.001000,0 days 00:00:29.861000,0 days 00:00:34.460000,308.6,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93322.0,93.322,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9031026,3.0,3.0,47535.0,47.535,48.501,47.535,48.501,9031.026
1,96,0 days 00:01:33.102000,0,,29.64,0,29.487,0,33.975,0,179.9,0 days 02:31:15.627000,13:31:33.109,0 days 00:00:29.640000,0 days 00:00:29.487000,0 days 00:00:33.975000,306.8,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,93102.0,93.102,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9075627,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9075.627
3,96,0 days 00:01:33.279000,0,,29.546,0,29.799,0,33.934,0,179.6,0 days 02:31:16.770000,13:31:34.252,0 days 00:00:29.546000,0 days 00:00:29.799000,0 days 00:00:33.934000,313.0,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,93279.0,93.279,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9076770,2.0,2.0,1143.0,1.143,1.143,1.143,1.143,9076.77
1,96,0 days 00:01:32.371000,0,,28.969,0,29.874,0,33.528,0,181.3,0 days 02:32:03.397000,13:32:20.879,0 days 00:00:28.969000,0 days 00:00:29.874000,0 days 00:00:33.528000,310.3,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92371.0,92.371,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9123397,3.0,3.0,46627.0,46.627,47.77,46.627,47.77,9123.397
1,97,0 days 00:01:32.660000,0,,28.795,0,29.362,0,34.503,0,180.8,0 days 02:32:48.287000,13:33:05.769,0 days 00:00:28.795000,0 days 00:00:29.362000,0 days 00:00:34.503000,309.5,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92660.0,92.66,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9168287,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9168.287
3,97,0 days 00:01:32.475000,0,,28.622,0,29.447,0,34.406,0,181.1,0 days 02:32:49.245000,13:33:06.727,0 days 00:00:28.622000,0 days 00:00:29.447000,0 days 00:00:34.406000,307.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92475.0,92.475,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9169245,2.0,2.0,958.0,0.958,0.958,0.958,0.958,9169.245
1,97,0 days 00:01:32.863000,0,,28.898,0,30.387,0,33.578,0,180.4,0 days 02:33:36.260000,13:33:53.742,0 days 00:00:28.898000,0 days 00:00:30.387000,0 days 00:00:33.578000,313.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92863.0,92.863,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9216260,3.0,3.0,47015.0,47.015,47.973,47.015,47.973,9216.26
1,98,0 days 00:01:32.229000,0,,28.732,0,29.423,0,34.074,0,181.6,0 days 02:34:20.516000,13:34:37.998,0 days 00:00:28.732000,0 days 00:00:29.423000,0 days 00:00:34.074000,312.1,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92229.0,92.229,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9260516,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9260.516
3,98,0 days 00:01:32.562000,0,,28.551,0,29.686,0,34.325,0,181.0,0 days 02:34:21.807000,13:34:39.289,0 days 00:00:28.551000,0 days 00:00:29.686000,0 days 00:00:34.325000,309.5,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92562.0,92.562,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9261807,2.0,2.0,1291.0,1.291,1.291,1.291,1.291,9261.807
1,98,0 days 00:01:32.574000,0,,28.774,0,29.773,0,34.027,0,180.9,0 days 02:35:08.834000,13:35:26.316,0 days 00:00:28.774000,0 days 00:00:29.773000,0 days 00:00:34.027000,313.0,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92574.0,92.574,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9308834,3.0,3.0,47027.0,47.027,48.318,47.027,48.318,9308.834
1,99,0 days 00:01:32.297000,0,,28.785,0,29.561,0,33.951,0,181.5,0 days 02:35:52.813000,13:36:10.295,0 days 00:00:28.785000,0 days 00:00:29.561000,0 days 00:00:33.951000,312.1,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92297.0,92.297,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9352813,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9352.813
3,99,0 days 00:01:32.629000,0,,28.676,0,29.573,0,34.38,0,180.8,0 days 02:35:54.436000,13:36:11.918,0 days 00:00:28.676000,0 days 00:00:29.573000,0 days 00:00:34.380000,307.7,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92629.0,92.629,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9354436,2.0,2.0,1623.0,1.623,1.623,1.623,1.623,9354.436
1,99,0 days 00:01:33.482000,0,,29.141,0,30.38,0,33.961,0,179.2,0 days 02:36:42.316000,13:36:59.798,0 days 00:00:29.141000,0 days 00:00:30.380000,0 days 00:00:33.961000,309.5,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93482.0,93.482,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9402316,3.0,3.0,47880.0,47.88,49.503,47.88,49.503,9402.316
1,100,0 days 00:01:32.178000,0,,28.686,0,29.636,0,33.856,0,181.7,0 days 02:37:24.991000,13:37:42.473,0 days 00:00:28.686000,0 days 00:00:29.636000,0 days 00:00:33.856000,307.7,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92178.0,92.178,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9444991,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9444.991
3,100,0 days 00:01:32.362000,0,,28.648,0,29.555,0,34.159,0,181.4,0 days 02:37:26.798000,13:37:44.280,0 days 00:00:28.648000,0 days 00:00:29.555000,0 days 00:00:34.159000,308.6,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92362.0,92.362,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9446798,2.0,2.0,1807.0,1.807,1.807,1.807,1.807,9446.798
1,100,0 days 00:01:33.745000,0,,28.853,0,30.548,0,34.344,0,178.7,0 days 02:38:16.061000,13:38:33.543,0 days 00:00:28.853000,0 days 00:00:30.548000,0 days 00:00:34.344000,312.1,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,93745.0,93.745,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9496061,3.0,3.0,49263.0,49.263,51.07,49.263,51.07,9496.061
1,101,0 days 00:01:32.286000,0,,28.785,0,29.636,0,33.865,0,181.5,0 days 02:38:57.277000,13:39:14.759,0 days 00:00:28.785000,0 days 00:00:29.636000,0 days 00:00:33.865000,312.1,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92286.0,92.286,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9537277,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9537.277
3,101,0 days 00:01:33.818000,0,,28.625,0,30.363,0,34.83,0,178.5,0 days 02:39:00.616000,13:39:18.098,0 days 00:00:28.625000,0 days 00:00:30.363000,0 days 00:00:34.830000,312.1,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,93818.0,93.818,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9540616,2.0,2.0,3339.0,3.339,3.339,3.339,3.339,9540.616
1,101,0 days 00:01:32.503000,0,,28.916,0,29.781,0,33.806,0,181.1,0 days 02:39:48.564000,13:40:06.046,0 days 00:00:28.916000,0 days 00:00:29.781000,0 days 00:00:33.806000,309.5,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92503.0,92.503,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9588564,3.0,3.0,47948.0,47.948,51.287,47.948,51.287,9588.564
1,102,0 days 00:01:31.754000,0,,28.635,1,29.326,0,33.793,0,182.6,0 days 02:40:29.031000,13:40:46.513,0 days 00:00:28.635000,0 days 00:00:29.326000,0 days 00:00:33.793000,311.2,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,91754.0,91.754,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9629031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9629.031
3,102,0 days 00:01:32.471000,0,,28.735,0,29.585,0,34.151,0,181.1,0 days 02:40:33.087000,13:40:50.569,0 days 00:00:28.735000,0 days 00:00:29.585000,0 days 00:00:34.151000,314.9,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,92471.0,92.471,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9633087,2.0,2.0,4056.0,4.056,4.056,4.056,4.056,9633.087
1,102,0 days 00:01:32.975000,0,,28.784,0,29.83,0,34.361,0,180.2,0 days 02:41:21.539000,13:41:39.021,0 days 00:00:28.784000,0 days 00:00:29.830000,0 days 00:00:34.361000,311.2,André NEGRÃO,,HYPERCAR,,Alpine Elf Matmut,Alpine,2021,AUTODROMO DO ALGARVE,2,Alpine A480,,Alpine Elf Matmut #36,92975.0,92.975,Gibson,2,André NEGRÃO Stint #2,3,Alpine Elf Matmut #36 Stint #3,9681539,3.0,3.0,48452.0,48.452,52.508,48.452,52.508,9681.539
1,103,0 days 00:01:32.456000,0,,28.697,0,29.318,0,34.441,0,181.2,0 days 02:42:01.487000,13:42:18.969,0 days 00:00:28.697000,0 days 00:00:29.318000,0 days 00:00:34.441000,313.0,Mike CONWAY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #7,92456.0,92.456,Toyota,1,Mike CONWAY Stint #1,3,Toyota Gazoo Racing #7 Stint #3,9721487,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9721.487
3,103,0 days 00:01:31.864000,0,,28.685,0,29.31,0,33.869,0,182.3,0 days 02:42:04.951000,13:42:22.433,0 days 00:00:28.685000,0 days 00:00:29.310000,0 days 00:00:33.869000,310.3,Brendon HARTLEY,,HYPERCAR,H,Toyota Gazoo Racing,Toyota,2021,AUTODROMO DO ALGARVE,2,Toyota GR010 HYBRID,,Toyota Gazoo Racing #8,91864.0,91.864,Toyota,1,Brendon HARTLEY Stint #1,3,Toyota Gazoo Racing #8 Stint #3,9724951,2.0,2.0,3464.0,3.464,3.464,3.464,3.464,9724.951
